test_id,pass,fail,missing,total,verdict
tests/test_pregel_stream_events_v3.py::TestStreamMuxResilience::test_fail_continues_after_transformer_error,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamTransformerSchedule::test_schedule_without_running_loop_raises,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_abort_marks_exhausted_and_closes_mux,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_context_manager_calls_abort_on_exit,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_custom_events_suppressed_without_transformer,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_custom_stream_events,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_extensions_has_native_keys,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_extensions_is_read_only,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_interleave_unknown_projection,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_interleave_values_and_messages,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_output,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_raw_event_iteration,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2Sync::test_values_projection,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncErrors::test_error_propagation_interrupted,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncErrors::test_error_propagation_interrupts,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncErrors::test_error_propagation_output,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncErrors::test_error_propagation_raw_events,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncErrors::test_error_propagation_values,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestStreamV2SyncInterrupt::test_interrupted,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestValuesTransformer::test_ignores_non_root_namespace,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestValuesTransformer::test_ignores_non_values_methods,50,0,0,50,NOT_FLAKY
tests/test_pregel_stream_events_v3.py::TestValuesTransformer::test_tracks_interrupts,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_astream_events_non_v3_raises_not_implemented,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_astream_events_v3_rejects_unsupported_kwargs,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_non_v3_delegates_to_super,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_merges_tracing_headers_when_distributed_tracing,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_passes_headers_unchanged_without_tracing,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_rejects_goto_update_command,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_rejects_unsupported_kwargs_before_sdk_call,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_strips_checkpoint_keys_from_configurable,50,0,0,50,NOT_FLAKY
tests/test_remote_graph_v3.py::test_stream_events_v3_translates_command_input,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_arun_with_retry_heartbeat_refresh_mode_ignores_stream_events,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_arun_with_retry_idle_timeout_resets_on_runtime_stream_writer,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_arun_with_retry_idle_timeout_resets_on_stream_event,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_astream_with_retry_idle_timeout_resets_on_yielded_chunks,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_astream_with_retry_timeout_cannot_be_swallowed,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_astream_with_retry_timeout_discards_pre_timeout_writes,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_idle_timeout_guard_stream_does_not_hold_scope_lock,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_idle_timeout_guard_stream_writer_does_not_hold_scope_lock,50,0,0,50,NOT_FLAKY
tests/test_retry.py::test_idle_timeout_resets_on_message_stream_callbacks,50,0,0,50,NOT_FLAKY
tests/test_runtime.py::test_context_coercion_stream,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_before_builtins_factories_run_before_others,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_default_is_false,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_lifecycle_unaffected_by_pre_lane_observer,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_pre_lane_mutation_lands_in_messages_projection,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_redactor_runs_before_messages_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_before_builtins.py::test_within_lane_order_preserved,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_captures_root_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_does_not_suppress_from_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_ignores_subgraph_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_required_stream_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_checkpoints_scoped_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_captures_root_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_does_not_suppress_from_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_ignores_other_methods,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_ignores_subgraph_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_init_returns_correct_key,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_preserves_any_payload_type,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_required_stream_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_custom_scoped_transformer_captures_own_scope,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_captures_multiple_event_types,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_captures_root_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_does_not_suppress_from_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_ignores_subgraph_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_debug_required_stream_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_all_transformers_interleaved,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_all_transformers_with_checkpointer,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_checkpoints_projection_opt_in,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_custom_and_values_coexist,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_custom_projection_opt_in,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_debug_projection_opt_in,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_tasks_projection_opt_in,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_stream_events_v3_updates_projection_opt_in,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_and_lifecycle_coregistration,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_and_lifecycle_coregistration_e2e,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_captures_root_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_captures_start_and_result,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_does_not_suppress_from_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_ignores_subgraph_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_required_stream_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_tasks_scoped_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_unrelated_events_ignored_by_all,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_captures_multiple_steps,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_captures_root_scope_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_does_not_suppress_from_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_ignores_subgraph_events,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_required_stream_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_data_transformers.py::test_updates_scoped_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV1BackwardsCompat::test_stream_default_is_v1,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV1BackwardsCompat::test_stream_v1_list_mode,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV1BackwardsCompat::test_stream_v1_subgraphs,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV1BackwardsCompat::test_stream_v1_updates_mode,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_dataclass_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_graph_output_interrupt_compat,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_graph_output_no_interrupts,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_graph_output_with_interrupts,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_non_values_mode_pydantic,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_invoke_v2_pydantic_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_multiple_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_updates_mode,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_v1_default_unchanged,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_v1_updates_unchanged,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Invoke::test_values_default,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_checkpoints,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_custom,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_debug,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_messages,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_multiple_modes,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_stream_events_v3_accepts_control_for_drain,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_subgraphs_ns,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_subgraphs_param_does_not_change_format,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_tasks,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_updates,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2Stream::test_values,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_checkpoints_pydantic_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_debug_pydantic_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_subgraph_different_pydantic_schema,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_dataclass_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_interrupt_v1_compat,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_interrupt_v2,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_pydantic_interrupt,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_pydantic_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2TypeSafeStreaming::test_values_typeddict_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2ValidationErrors::test_invoke_v1_pydantic_validation_error,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2ValidationErrors::test_invoke_v2_pydantic_validation_error,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::TestV2ValidationErrors::test_stream_events_v3_pydantic_validation_error,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::test_getattr_fallback_does_not_recurse_before_init,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::test_undeclared_native_projection_is_attached,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3.py::test_unregistered_projection_raises_attribute_error,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECombined::test_interleave_all_native_projections,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECombined::test_lifecycle_matches_subgraph_handles,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECombined::test_multiple_custom_transformers,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECombined::test_two_sibling_subgraphs_both_discoverable,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECombined::test_values_plus_messages_plus_custom,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECustom::test_custom_channel_events_on_main_log,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECustom::test_custom_events_suppressed_without_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECustom::test_custom_events_with_passthrough_transformer,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ECustom::test_custom_transformer_with_stream_channel,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EErrors::test_error_subgraph_handle_status,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EErrors::test_subgraph_error_propagates_through_output,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EErrors::test_subgraph_error_propagates_through_raw_events,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EInterrupt::test_interrupt_sets_flags_and_surfaces_interrupts,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EInterrupt::test_interrupt_values_snapshot_has_partial_state,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EMessages::test_messages_from_whole_ai_message,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EMessages::test_messages_projection_from_invoke,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EMessages::test_messages_text_deltas,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EMessages::test_root_messages_only_shows_root_scope,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2EMessages::test_subgraph_handle_messages_drill_down,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_all_projections_nested_graph,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_context_manager_and_abort,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_extensions_has_all_native_keys,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_output_matches_final_values_snapshot,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_raw_events_have_monotonic_seq,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_e2e.py::TestStreamV2E2ESync::test_subgraph_handles_with_drill_down,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_kwarg_forwarding.py::TestKwargForwardingSync::test_context_reaches_node,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_kwarg_forwarding.py::TestKwargForwardingSync::test_rejects_stream_mode,50,0,0,50,NOT_FLAKY
tests/test_stream_events_v3_kwarg_forwarding.py::TestKwargForwardingSync::test_rejects_subgraphs,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_completed_on_parent_task_result,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_empty_metadata_dict_falls_through,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_fail_emits_failed_for_other_exceptions,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_fail_emits_interrupted_for_graph_interrupt,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_failed_on_parent_task_result_with_error,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_finalize_completes_open_subgraphs,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_grandchild_namespace_discovered,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_interrupt_takes_precedence_over_error,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_interrupted_on_parent_task_result_with_interrupts,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_lifecycle_same_name_nested_run_is_surfaced,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_lifecycle_subagent_cause_from_legacy_list_input,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_lifecycle_subagent_terminal_roundtrip,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_lifecycle_unnamed_nested_agent_is_not_subagent,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_lifecycle_uses_lc_agent_name_for_subagent,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_nested_chain_emits_completed_at_each_depth,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_nested_chain_emits_started_at_each_depth,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_no_metadata_falls_through_to_existing_behavior,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_on_started_override_without_cause_is_backward_compatible,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_protocol_event_method_is_native,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_required_stream_modes_declared,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_scoped_transformer_filters_outside_scope_but_tracks_all_depths,50,0,0,50,NOT_FLAKY
tests/test_stream_lifecycle_transformer.py::test_started_dedup_on_repeat_namespace,50,0,0,50,NOT_FLAKY
